x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.378603458404541,0.4346105456352234,0.39388909935951233,0.41498956084251404,0.401221364736557,0.3873489499092102,0.3919692635536194,0.36417415738105774,0.38036713004112244,0.3488732576370239,0.39735403656959534,0.34406816959381104,0.40023139119148254,0.30305081605911255,0.4008493423461914,0.28017523884773254,0.4007939398288727,0.26077893376350403,0.38412562012672424,0.34835731983184814,0.38028019666671753,0.3414522409439087,0.381908655166626,0.36989113688468933,0.3844091296195984,0.3882681131362915,0.372618168592453,0.35819095373153687,0.3679988980293274,0.3563694357872009,0.3723526895046234,0.38256365060806274,0.3765413463115692,0.3972011208534241,0.3624846339225769,0.370723694562912,0.35921597480773926,0.36456233263015747,0.3633951246738434,0.3824579417705536,0.3678150177001953,0.3941323459148407,1-one
0.7531598210334778,0.6083267331123352,0.7300719618797302,0.5871440172195435,0.7174012660980225,0.561069905757904,0.7227516770362854,0.5420958995819092,0.7327163815498352,0.525955080986023,0.7199154496192932,0.523928701877594,0.7161956429481506,0.4887411594390869,0.7190603613853455,0.4669962227344513,0.7240645885467529,0.448268860578537,0.7479015588760376,0.5278993844985962,0.7566222548484802,0.5074911713600159,0.7545022368431091,0.5342521667480469,0.7487055659294128,0.5536479353904724,0.7744278907775879,0.5361695885658264,0.7823318243026733,0.5207418203353882,0.7727268934249878,0.5464581847190857,0.7630383968353271,0.5627532005310059,0.7973988652229309,0.5478972792625427,0.8047213554382324,0.5325061678886414,0.7926402688026428,0.5493708252906799,0.7810999751091003,0.5630975961685181,1-one
0.2296455353498459,0.5185374617576599,0.2555767893791199,0.4974122643470764,0.26888060569763184,0.46674638986587524,0.25614067912101746,0.4452116787433624,0.22975143790245056,0.4316461384296417,0.2435552179813385,0.4292055070400238,0.24776093661785126,0.3903910219669342,0.25072401762008667,0.3656999468803406,0.24735622107982635,0.344912052154541,0.21459412574768066,0.4364570081233978,0.21691183745861053,0.4053533673286438,0.23156139254570007,0.4252581298351288,0.23079504072666168,0.43499717116355896,0.18999797105789185,0.4503162205219269,0.2019464373588562,0.43359893560409546,0.2205825001001358,0.4598653316497803,0.21731865406036377,0.46650823950767517,0.16831734776496887,0.4683246314525604,0.18425749242305756,0.4549435079097748,0.20053474605083466,0.47164398431777954,0.1955651342868805,0.4777553081512451,1-one
0.7502645254135132,0.4581400752067566,0.7355883717536926,0.43192800879478455,0.728553056716919,0.3954363465309143,0.7366909980773926,0.36471909284591675,0.7432039380073547,0.34052708745002747,0.7217085361480713,0.36062729358673096,0.7188389301300049,0.3182084560394287,0.7196888327598572,0.29283633828163147,0.7219960689544678,0.27135396003723145,0.7391377687454224,0.36677858233451843,0.7464189529418945,0.34166061878204346,0.7443012595176697,0.36802205443382263,0.741689145565033,0.3862724006175995,0.7550182342529297,0.37687650322914124,0.7601393461227417,0.3601970970630646,0.7542558908462524,0.3855789303779602,0.7503584623336792,0.39931678771972656,0.7677772045135498,0.3900502026081085,0.7692552804946899,0.37910836935043335,0.7636022567749023,0.3965694308280945,0.7601627111434937,0.406772643327713,1-one
0.6773584485054016,0.47666457295417786,0.6524080038070679,0.4678027927875519,0.638490617275238,0.4466828405857086,0.6499422192573547,0.4294150173664093,0.6645755767822266,0.4186996817588806,0.6385555267333984,0.4130634069442749,0.6329439282417297,0.38250306248664856,0.6315594911575317,0.36353200674057007,0.6299678087234497,0.34594058990478516,0.6618810296058655,0.41474449634552,0.669643223285675,0.4105254113674164,0.6653996706008911,0.43220067024230957,0.6589488387107849,0.43728500604629517,0.6834672689437866,0.4194987118244171,0.6910263895988464,0.4191973805427551,0.6827471256256104,0.43887168169021606,0.6763817071914673,0.4418124258518219,0.7021484971046448,0.42592570185661316,0.708170473575592,0.42668047547340393,0.6977975368499756,0.4424477219581604,0.6900878548622131,0.4461003243923187,1-one
0.6319569945335388,0.5792826414108276,0.5985846519470215,0.5579808950424194,0.5716164112091064,0.5306723117828369,0.5748855471611023,0.5076358914375305,0.6025773882865906,0.5012272596359253,0.6032410860061646,0.48209893703460693,0.6050240993499756,0.43761563301086426,0.6055180430412292,0.4126322865486145,0.6091143488883972,0.3921523094177246,0.6331144571304321,0.48808035254478455,0.6194107532501221,0.47278374433517456,0.6095814108848572,0.503986120223999,0.605400025844574,0.5277103185653687,0.6606511473655701,0.4971516728401184,0.6429178714752197,0.4885459542274475,0.6297632455825806,0.517756998538971,0.6243333220481873,0.5393510460853577,0.6859317421913147,0.5096906423568726,0.6690586805343628,0.49791184067726135,0.6533873677253723,0.5177233219146729,0.646507203578949,0.5343535542488098,1-one
0.7025477290153503,0.5351804494857788,0.6672871708869934,0.516409158706665,0.6402871608734131,0.480472594499588,0.6340324282646179,0.4501899480819702,0.6578819155693054,0.4352239966392517,0.6744075417518616,0.4369693696498871,0.6726875901222229,0.3882324993610382,0.6734091639518738,0.3596675395965576,0.6782947182655334,0.33704933524131775,0.7053506374359131,0.4437843859195709,0.6920413970947266,0.41848814487457275,0.677433967590332,0.4529741704463959,0.672273576259613,0.47968965768814087,0.7362377047538757,0.45619112253189087,0.7190001010894775,0.43477529287338257,0.7025166153907776,0.46749386191368103,0.6983538269996643,0.4901999533176422,0.7662481069564819,0.4732215106487274,0.7475535869598389,0.4554626941680908,0.7296796441078186,0.47679218649864197,0.7264171838760376,0.49299538135528564,1-one
0.8013136386871338,0.5198854804039001,0.7798277735710144,0.5020629167556763,0.7693166732788086,0.4769258201122284,0.7819623947143555,0.4595009684562683,0.8042564988136292,0.4525133967399597,0.7791118621826172,0.44757533073425293,0.7695291638374329,0.42144545912742615,0.7608439326286316,0.40324196219444275,0.7563008666038513,0.3870178461074829,0.8016320466995239,0.45152440667152405,0.8001111149787903,0.4367990791797638,0.794035792350769,0.45967772603034973,0.7945706248283386,0.4712972342967987,0.823170006275177,0.4598246216773987,0.8203635215759277,0.4531324505805969,0.8070377111434937,0.47422856092453003,0.8062518835067749,0.481179416179657,0.8424915671348572,0.4711066782474518,0.838283360004425,0.4642293453216553,0.8244467377662659,0.47941938042640686,0.8220874071121216,0.4856358468532562,1-one
0.7407251596450806,0.5334507822990417,0.7027298212051392,0.5183696150779724,0.6834012866020203,0.49593043327331543,0.6928269863128662,0.4766097962856293,0.7285981774330139,0.46665358543395996,0.718837559223175,0.46330153942108154,0.718253493309021,0.43599218130111694,0.7178875803947449,0.41821035742759705,0.7208996415138245,0.4038858115673065,0.7552865743637085,0.466413676738739,0.7645529508590698,0.4428167939186096,0.7456219792366028,0.4627613425254822,0.7322924733161926,0.4807732105255127,0.7882651686668396,0.47543787956237793,0.7956985235214233,0.4558793604373932,0.7694191336631775,0.47514352202415466,0.75568687915802,0.49007150530815125,0.8174630403518677,0.4889340400695801,0.8149130940437317,0.47520729899406433,0.7870985269546509,0.4871273636817932,0.7713586091995239,0.4984780550003052,1-one
0.41006773710250854,0.5389863848686218,0.4249589145183563,0.5268650650978088,0.43442416191101074,0.515060305595398,0.4333702325820923,0.5046831965446472,0.42056727409362793,0.504112184047699,0.41705748438835144,0.4997454583644867,0.41717833280563354,0.4836169481277466,0.416536420583725,0.4744078516960144,0.41488948464393616,0.4659804701805115,0.40699630975723267,0.5032352805137634,0.4149100184440613,0.49880391359329224,0.4204646944999695,0.507937490940094,0.4207053482532501,0.5131387710571289,0.3989407420158386,0.5078142881393433,0.40688997507095337,0.504409909248352,0.4122523367404938,0.5124016404151917,0.41194045543670654,0.5169435739517212,0.39200448989868164,0.5132577419281006,0.4005121886730194,0.5090702176094055,0.40524446964263916,0.514244019985199,0.4046693444252014,0.5179983973503113,1-one
0.35169053077697754,0.3529725968837738,0.36701926589012146,0.33796054124832153,0.375290185213089,0.31656327843666077,0.37279239296913147,0.29976707696914673,0.3618743121623993,0.29378098249435425,0.36397072672843933,0.28828883171081543,0.36550241708755493,0.26113423705101013,0.3659127652645111,0.24458442628383636,0.3656461834907532,0.23079976439476013,0.35336634516716003,0.2932673394680023,0.3559000492095947,0.27962151169776917,0.35908573865890503,0.2965349555015564,0.35970810055732727,0.31059277057647705,0.3434661626815796,0.30114006996154785,0.34667766094207764,0.2898615002632141,0.35203981399536133,0.30691927671432495,0.3536754846572876,0.3209307789802551,0.3338724672794342,0.3109472393989563,0.3380930423736572,0.3007839620113373,0.34383684396743774,0.31291645765304565,0.3460865616798401,0.32461118698120117,1-one
0.27707284688949585,0.41222429275512695,0.30981695652008057,0.3950623571872711,0.3272895812988281,0.3718562126159668,0.3394091725349426,0.3537598252296448,0.3495795428752899,0.33790862560272217,0.311952143907547,0.3473122715950012,0.3090476989746094,0.317240834236145,0.3108261525630951,0.29851460456848145,0.3121293783187866,0.2828930914402008,0.2985278069972992,0.3487641215324402,0.3163207173347473,0.3328700065612793,0.3239474892616272,0.35070207715034485,0.322023868560791,0.36481937766075134,0.28388696908950806,0.35225343704223633,0.3051559627056122,0.3421879708766937,0.3100162744522095,0.3609730005264282,0.30469316244125366,0.3738667368888855,0.2685368061065674,0.3576199412345886,0.28997498750686646,0.34780973196029663,0.29990512132644653,0.36057808995246887,0.2988896369934082,0.37150201201438904,1-one
0.6370480060577393,0.8976452350616455,0.6253589987754822,0.9148425459861755,0.6233375072479248,0.9343698024749756,0.6281864643096924,0.9514380693435669,0.6337330341339111,0.9623640775680542,0.6381188631057739,0.9265738725662231,0.6449313759803772,0.9354214072227478,0.6496181488037109,0.9409904479980469,0.6542454957962036,0.9484536647796631,0.6503767967224121,0.9219120740890503,0.6593936681747437,0.9316892623901367,0.6639701724052429,0.9394533634185791,0.6681237816810608,0.9480459690093994,0.6589482426643372,0.9203200936317444,0.6684063076972961,0.9331398010253906,0.6734099388122559,0.942253828048706,0.6779087781906128,0.951188325881958,0.6639868021011353,0.9206921458244324,0.673682689666748,0.9328346848487854,0.6794700026512146,0.9409075379371643,0.6847348213195801,0.9482617378234863,1-one
0.30017659068107605,0.5954383015632629,0.34100231528282166,0.5784294009208679,0.36460596323013306,0.5515621900558472,0.3651679456233978,0.5280267000198364,0.35096752643585205,0.5084061026573181,0.3478269577026367,0.5080766677856445,0.35670536756515503,0.47229892015457153,0.362636536359787,0.450580894947052,0.3649930953979492,0.4298754036426544,0.3194222152233124,0.5089429020881653,0.3266238272190094,0.48511072993278503,0.3362295925617218,0.509769082069397,0.336375892162323,0.5274122953414917,0.291924387216568,0.5173472166061401,0.30454856157302856,0.5075007081031799,0.31905409693717957,0.5339090824127197,0.3213742673397064,0.548531174659729,0.2665116488933563,0.5303725600242615,0.28333503007888794,0.5275453329086304,0.2975534200668335,0.5459244847297668,0.30133354663848877,0.5566775798797607,1-one
0.34138867259025574,0.5038629770278931,0.33160167932510376,0.5032709836959839,0.3201865553855896,0.49145373702049255,0.3160915970802307,0.47832655906677246,0.3145427107810974,0.4678453505039215,0.3099118769168854,0.47147539258003235,0.301436185836792,0.46376779675483704,0.306148886680603,0.4772477149963379,0.3120735287666321,0.4876289963722229,0.31555962562561035,0.4665094017982483,0.306639164686203,0.45747578144073486,0.3125162124633789,0.4741143584251404,0.3195185959339142,0.4848134219646454,0.32452690601348877,0.46486687660217285,0.31675219535827637,0.4557066857814789,0.31997916102409363,0.4713442325592041,0.3259488344192505,0.48190346360206604,0.3345531225204468,0.4659472405910492,0.3361051380634308,0.45022061467170715,0.33953917026519775,0.44730260968208313,0.3438168168067932,0.4439738988876343,1-one
0.8486242294311523,0.5110592246055603,0.7921217083930969,0.4978279769420624,0.7489072680473328,0.47255656123161316,0.7613412141799927,0.4526740312576294,0.8009592890739441,0.4481745958328247,0.7926644682884216,0.43815872073173523,0.7847502827644348,0.4059883952140808,0.7793981432914734,0.38741669058799744,0.7807024717330933,0.3722938299179077,0.8403648138046265,0.4416072964668274,0.827911913394928,0.42812949419021606,0.8148728609085083,0.45191675424575806,0.8086003065109253,0.4702227711677551,0.8831151127815247,0.4478493928909302,0.8639638423919678,0.4404478073120117,0.8427019119262695,0.46358993649482727,0.8325641751289368,0.48003584146499634,0.9227495789527893,0.4569498896598816,0.9031104445457458,0.44799482822418213,0.878180205821991,0.4644768536090851,0.8652544617652893,0.47816166281700134,1-one
0.5863065719604492,0.38292038440704346,0.5768110752105713,0.3673982620239258,0.5734761953353882,0.35196754336357117,0.581032931804657,0.34031039476394653,0.5911521911621094,0.3333958685398102,0.5805177092552185,0.33556872606277466,0.5794031023979187,0.3159564435482025,0.578341007232666,0.30418574810028076,0.5797631740570068,0.2948576509952545,0.592144787311554,0.3390396535396576,0.5999434590339661,0.3263397514820099,0.5939056873321533,0.334145724773407,0.5900784730911255,0.34188729524612427,0.6020557284355164,0.3448965847492218,0.600256085395813,0.3403339385986328,0.592851996421814,0.3486212193965912,0.5915924310684204,0.3544520139694214,0.6094798445701599,0.3522602915763855,0.6047883629798889,0.34893909096717834,0.5986829400062561,0.3542490601539612,0.5976775288581848,0.3582184314727783,1-one
0.729290246963501,0.5901301503181458,0.7006404399871826,0.6021466851234436,0.6883462071418762,0.6197090744972229,0.6877744197845459,0.6366815567016602,0.6875107288360596,0.6482418775558472,0.711780309677124,0.6361662149429321,0.7112693786621094,0.6585326790809631,0.7098979949951172,0.6693922281265259,0.7081995606422424,0.6776614189147949,0.7291010022163391,0.636593222618103,0.7284016609191895,0.6587161421775818,0.7233721017837524,0.6694548726081848,0.7194499969482422,0.6766442060470581,0.7407024502754211,0.6346387267112732,0.7381119132041931,0.6551570892333984,0.7324874401092529,0.6648275852203369,0.7280171513557434,0.6714280247688293,0.7465226054191589,0.6314111948013306,0.7430936694145203,0.6474043130874634,0.737765371799469,0.6548704504966736,0.7327463030815125,0.6593657732009888,1-one
0.23019906878471375,0.6099580526351929,0.25963425636291504,0.5915273427963257,0.26857465505599976,0.5624068975448608,0.24359560012817383,0.5400835871696472,0.21838077902793884,0.5249027013778687,0.2595009505748749,0.5223636627197266,0.2596018612384796,0.48944711685180664,0.25556671619415283,0.4680001735687256,0.2509916126728058,0.4482479989528656,0.2300887107849121,0.527189314365387,0.21454663574695587,0.5139426589012146,0.22020071744918823,0.5417954325675964,0.22857479751110077,0.5579583644866943,0.20427680015563965,0.5370595455169678,0.18816205859184265,0.5271203517913818,0.2011551409959793,0.55196213722229,0.21259477734565735,0.5625388622283936,0.1826566755771637,0.5503512620925903,0.170038104057312,0.5412150621414185,0.18225640058517456,0.5580426454544067,0.19352921843528748,0.5665373802185059,1-one
0.2840685248374939,0.37527692317962646,0.29792091250419617,0.35777658224105835,0.302382230758667,0.3369229733943939,0.29652464389801025,0.3216480314731598,0.2867054343223572,0.3133508563041687,0.2935910224914551,0.3184448778629303,0.2918580174446106,0.2964670658111572,0.29039350152015686,0.28239524364471436,0.28824615478515625,0.2710828185081482,0.28209739923477173,0.32249975204467773,0.27757126092910767,0.30891677737236023,0.283966064453125,0.3217829763889313,0.28855693340301514,0.3341658115386963,0.2715609073638916,0.32885101437568665,0.26849639415740967,0.317086786031723,0.2768169939517975,0.32933303713798523,0.28148484230041504,0.3404136896133423,0.2611992657184601,0.33718064427375793,0.2606891989707947,0.32593682408332825,0.267642617225647,0.33440306782722473,0.2717481851577759,0.3434707820415497,1-one
0.2192968726158142,0.6125966310501099,0.2541969418525696,0.6010551452636719,0.2759411931037903,0.5791876912117004,0.26074686646461487,0.559724748134613,0.23718620836734772,0.5480295419692993,0.2665661871433258,0.5503860116004944,0.2760591506958008,0.5219616293907166,0.2798961400985718,0.504459798336029,0.2800920605659485,0.4892893433570862,0.2352198362350464,0.5513945817947388,0.22990261018276215,0.5350229740142822,0.23184801638126373,0.5582429766654968,0.23379391431808472,0.5730414986610413,0.20695623755455017,0.5563837885856628,0.2005094438791275,0.5421600937843323,0.21081623435020447,0.5644006133079529,0.21570956707000732,0.5778641700744629,0.17923109233379364,0.5643031001091003,0.17329660058021545,0.5472614169120789,0.18556731939315796,0.5607776045799255,0.19450710713863373,0.5719159841537476,1-one
0.5920912027359009,0.452188640832901,0.5914382934570312,0.4333736002445221,0.5921568870544434,0.411997526884079,0.5950328707695007,0.40208786725997925,0.5961098670959473,0.40156131982803345,0.5940574407577515,0.3681764304637909,0.5948382616043091,0.3370720148086548,0.5959632992744446,0.31781262159347534,0.5965862274169922,0.30189594626426697,0.6036038994789124,0.37475135922431946,0.6103175282478333,0.37224045395851135,0.6070558428764343,0.3895501494407654,0.603195071220398,0.3980085253715515,0.6115329265594482,0.3879111409187317,0.6159102320671082,0.39115601778030396,0.6108092665672302,0.40411314368247986,0.6067651510238647,0.4082517623901367,0.6167725920677185,0.4030371606349945,0.6197931170463562,0.4086640477180481,0.6142730712890625,0.41815146803855896,0.6094897389411926,0.4220677614212036,1-one
0.3810276985168457,0.5163342952728271,0.40252313017845154,0.5105518102645874,0.41515132784843445,0.4947569668292999,0.4099816083908081,0.48055171966552734,0.39998090267181396,0.46955618262290955,0.40584197640419006,0.4682557284832001,0.4079053997993469,0.44813546538352966,0.4090275168418884,0.43316513299942017,0.40903958678245544,0.4213401675224304,0.3867338299751282,0.46889209747314453,0.3846220374107361,0.453351765871048,0.38597697019577026,0.467441588640213,0.38849085569381714,0.48154646158218384,0.3698815703392029,0.47403016686439514,0.3688680827617645,0.4610033631324768,0.37363117933273315,0.474618524312973,0.37759682536125183,0.4861500859260559,0.3546069860458374,0.48272964358329773,0.35595256090164185,0.47433704137802124,0.3623267412185669,0.48480185866355896,0.3673938512802124,0.49396947026252747,1-one
0.5189037919044495,0.6847953200340271,0.5033864974975586,0.6657466888427734,0.4966273903846741,0.6469677686691284,0.5012723207473755,0.6314234137535095,0.5107766389846802,0.6220309138298035,0.5077077746391296,0.6273637413978577,0.5068278312683105,0.604120135307312,0.5055176615715027,0.5901333689689636,0.5065475702285767,0.5793004631996155,0.5203388333320618,0.6307611465454102,0.5240032076835632,0.6094041466712952,0.515773355960846,0.6175927519798279,0.5103884935379028,0.6275039315223694,0.5332970023155212,0.6368083953857422,0.5308699011802673,0.6257702708244324,0.5228877663612366,0.6384727954864502,0.5193920135498047,0.6484152674674988,0.5451563596725464,0.6450398564338684,0.5419436693191528,0.6361580491065979,0.5349920392036438,0.6423912644386292,0.5315858125686646,0.6481724381446838,1-one
0.25243306159973145,0.4865740239620209,0.285664439201355,0.46960800886154175,0.3030751943588257,0.44202229380607605,0.2825186550617218,0.42038148641586304,0.2527954876422882,0.4174715578556061,0.2929118573665619,0.4159325361251831,0.29774874448776245,0.3846037983894348,0.29847726225852966,0.3657922148704529,0.2978661358356476,0.34937286376953125,0.26666781306266785,0.4181844890117645,0.26513755321502686,0.3963780999183655,0.26759883761405945,0.4190375506877899,0.26856687664985657,0.4353140592575073,0.2433711588382721,0.42466720938682556,0.24122121930122375,0.4076091945171356,0.25114190578460693,0.43003296852111816,0.254497230052948,0.44456228613853455,0.22060251235961914,0.4350493550300598,0.22352510690689087,0.4199446141719818,0.2351592779159546,0.4357610046863556,0.23967629671096802,0.4499927759170532,1-one
0.39020854234695435,0.44099798798561096,0.4064047336578369,0.4258805215358734,0.41954755783081055,0.3990739583969116,0.421625554561615,0.3734672963619232,0.41113772988319397,0.3614535331726074,0.40446338057518005,0.36042067408561707,0.4068984389305115,0.3258468508720398,0.4087994396686554,0.30529701709747314,0.40917128324508667,0.2857683300971985,0.39508140087127686,0.3619932532310486,0.4046308994293213,0.35341835021972656,0.406541645526886,0.3797202408313751,0.4035165309906006,0.3902205228805542,0.3857291638851166,0.36915743350982666,0.39581552147865295,0.361784964799881,0.39888647198677063,0.38464105129241943,0.3962971866130829,0.39361798763275146,0.3760688900947571,0.3795168697834015,0.38656342029571533,0.37095916271209717,0.3905179798603058,0.3874674439430237,0.3881170153617859,0.3962409794330597,1-one
