p0_x,p0_y,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,p5_x,p5_y,p6_x,p6_y,p7_x,p7_y,p8_x,p8_y,p9_x,p9_y,p10_x,p10_y,p11_x,p11_y,p12_x,p12_y,p13_x,p13_y,p14_x,p14_y,p15_x,p15_y,p16_x,p16_y,p17_x,p17_y,p18_x,p18_y,p19_x,p19_y,p20_x,p20_y,label
0.0,0.0,0.08793360879752696,-0.11287351351944454,0.13011388485948738,-0.27188147896189513,0.07688938165597745,-0.4051989594743264,0.010145862525182925,-0.4932203474099411,0.10786633088860433,-0.5208625466133797,0.12441887038878786,-0.7568228135236792,0.12797375403771177,-0.8884190000001715,0.12765504033125652,-1.0,0.031767304362674595,-0.4961883795165324,0.009645761459163585,-0.5359111825992946,0.019013784239221468,-0.3723109281083716,0.03339824760608975,-0.266593814553884,-0.0344315383585404,-0.43961849677883136,-0.061004786534680215,-0.4500971313880539,-0.03595875820636361,-0.2994098395956262,-0.011862699026765951,-0.21520495828690783,-0.09272665833564925,-0.3675214788864599,-0.11153025268562158,-0.40296590620559075,-0.08748888402369968,-0.30001795014796445,-0.06206259372608897,-0.23285868021665673,1-one
0.0,0.0,-0.14424694510963382,-0.1323441050256291,-0.22341016014632117,-0.2952483786416209,-0.1899821827931102,-0.4137930392423563,-0.12772529810631894,-0.51463667998535,-0.20770219476186405,-0.5272969701438429,-0.23094258033150916,-0.7471395925745314,-0.2130445638713072,-0.8829963071515912,-0.1817794528074902,-1.0,-0.03285225571350661,-0.5024891768241876,0.021632386837275405,-0.6299943898793647,0.008387065180738796,-0.46279864396327375,-0.02782902854793581,-0.3416189210581734,0.13287737371130615,-0.4508190906465529,0.18225909670913265,-0.5472077779770087,0.12224998421979011,-0.38653861515112414,0.06171877487477775,-0.28473159026717615,0.2763940535328026,-0.3775475263613294,0.3221430698066212,-0.4737071911766376,0.24666357951764134,-0.36834119364672924,0.1745628230171724,-0.2825798958077894,1-one
0.0,0.0,0.14935172270319685,-0.12167111633529022,0.22597539402482225,-0.29829200697162433,0.15259946013510012,-0.42232172803456014,0.0006099484680655459,-0.5004528054196586,0.08011317389135622,-0.5145096845089395,0.1043361182525899,-0.7380627068563803,0.12140205928627018,-0.8802715871293406,0.10200514873061717,-1.0,-0.08668897966357828,-0.472744478022459,-0.07334005961651947,-0.6518866949701523,0.011034428660145673,-0.5372447047684633,0.006620605701915343,-0.4811524464366205,-0.2283511634764883,-0.39292198873238854,-0.15953366534486849,-0.4892056200052799,-0.0521987839822915,-0.33792363826236693,-0.07099698896411234,-0.29966364006809587,-0.3532212694274638,-0.28920208407213166,-0.2614135974137567,-0.3662710083348467,-0.1676643376424801,-0.27008418610543056,-0.19628694406462724,-0.23488585973468143,1-one
0.0,0.0,-0.07857197333163994,-0.14033198553426868,-0.11623705903883237,-0.33569801812588174,-0.07266882403866803,-0.5001495013483841,-0.03780038682077804,-0.6296666518814035,-0.1528806851597335,-0.5220558365996533,-0.16824374367969885,-0.74915428826349,-0.163693605522583,-0.8849894264094371,-0.1513413158862973,-1.0,-0.059569506320061805,-0.4891235774635572,-0.020588106713009424,-0.6235980459200492,-0.03192563799740311,-0.4824663797474656,-0.04591015686951516,-0.38475919114186163,0.025450011822892117,-0.4350621667133094,0.05286699549517495,-0.5243589870414082,0.021368640967326376,-0.3884718345522666,0.0005029116863464902,-0.3149232341688922,0.09375792779962416,-0.3645339084056136,0.1016711283059822,-0.42311338711978075,0.07140643912040236,-0.3296318054625272,0.05299208520396164,-0.27500669325673927,1-one
0.0,0.0,-0.19086355935854918,-0.06779001037076451,-0.2973274706254763,-0.22935142939410708,-0.2097260855162892,-0.36144519533126374,-0.09778520685332219,-0.4434143593482445,-0.29683093237253866,-0.48653020299933725,-0.33975800941507656,-0.7203078445976615,-0.35034854568778867,-0.8654308381260217,-0.3625244478975663,-1.0,-0.11839769978312358,-0.4736703638020422,-0.059019202442840535,-0.5059451222639956,-0.09148113166037787,-0.34013577061118205,-0.1408280972257464,-0.3012420979630305,0.046730678609118385,-0.4373020144908009,0.10455572707175342,-0.4396071101177306,0.041221794153661034,-0.28910449622455386,-0.007471783609632477,-0.2666086688101252,0.18963657640294285,-0.3881374321221037,0.23570292421818592,-0.3823636360734813,0.1563530108844012,-0.2617488405558219,0.09737621253478675,-0.2338075068467792,1-one
0.0,0.0,-0.1783374305548035,-0.11383374432955803,-0.32245217908690677,-0.25976723874877927,-0.30498234446855993,-0.3828708537530825,-0.1570007701799571,-0.4171177432516883,-0.1534540564403671,-0.5193369954572761,-0.14392586651615563,-0.7570499495783758,-0.14128629608418597,-0.8905576829113694,-0.12206810837049924,-1.0,0.006185328613300224,-0.487373093900162,-0.06704547119533331,-0.5691161659435214,-0.11957219019686412,-0.4023747533863392,-0.14191696453541075,-0.27559574279684257,0.15333779685213628,-0.4388971456200713,0.058573491667213456,-0.48488497945231224,-0.01172310724612569,-0.32878498219157926,-0.040739907871443014,-0.21338921862727048,0.28843398653172486,-0.37189053379395487,0.19826655361350726,-0.43483490819951803,0.1145211092375091,-0.32896494566377216,0.07775441260878234,-0.24009516086186258,1-one
0.0,0.0,-0.17796577919029533,-0.09474176153853905,-0.3142392267835228,-0.27611945349830486,-0.3458078808671911,-0.4289609016125774,-0.2254356344603942,-0.504496495806294,-0.14202810785573247,-0.4956873139809605,-0.15070898383120665,-0.741670235314132,-0.14706708320190634,-0.8858422391581933,-0.12240889494969824,-1.0,0.014146735262914932,-0.4612908170164543,-0.0530271681996433,-0.5889650651599679,-0.12675324378397265,-0.4149084779180819,-0.15279857921953643,-0.28007106308992674,0.17003879409347855,-0.3986719968496627,0.0830378011897096,-0.5067611767857565,-0.0001570355301912088,-0.3416252304955178,-0.021167306466118457,-0.22702388940607326,0.321506181318578,-0.3127168545602802,0.22715189442158354,-0.40234849342910095,0.13693919400762045,-0.29469507204757034,0.1204730259137204,-0.21291490885396103,1-one
0.0,0.0,-0.16170879559867915,-0.13413773597009443,-0.24081835713987715,-0.32332674935592015,-0.1456430234138678,-0.4544711905754169,0.022148811048521205,-0.5070616634419682,-0.16709695045059797,-0.5442269673314795,-0.23921909212887968,-0.7408878904012248,-0.3045866382193384,-0.8778926397472757,-0.33877905873497016,-1.0,0.002396430207222577,-0.5145050869188197,-0.00905053901735595,-0.6253321334733569,-0.054775163077927944,-0.45314086227524497,-0.05074986014842436,-0.36568910377906544,0.1644973036795656,-0.45203528341981625,0.14337489328887393,-0.5024024863299851,0.04308101432430044,-0.3436270971568074,0.037166649694569544,-0.29131296292890246,0.3099169234537485,-0.3671232833695729,0.27824474721070686,-0.41888406741765577,0.17410635179613387,-0.3045594978173285,0.15634935125467161,-0.2577725849640378,1-one
0.0,0.0,-0.29325317040059307,-0.11639849209162367,-0.44243341945987547,-0.28958713774120587,-0.369684591920973,-0.43870643193446135,-0.09359769190374467,-0.5155498163418386,-0.16893146579891472,-0.5414213616673019,-0.173439365664561,-0.7521986880212648,-0.17626353111768914,-0.889441214092121,-0.1530160352700956,-1.0,0.11238697185196295,-0.5174014641588838,0.18390612122565744,-0.6995254031129305,0.037794317120335714,-0.5455906745035456,-0.06508461570487171,-0.40657263669358723,0.3669202312420601,-0.44775144399777433,0.4242918712200795,-0.5987067447594342,0.22146397946948104,-0.45002333536286204,0.11547657849526127,-0.3348071376537989,0.5922733611824232,-0.34358624849021696,0.5725925300616749,-0.44953109606739905,0.3579159324288858,-0.3575304216535606,0.23643311445552698,-0.269924248052722,1-one
0.0,0.0,0.2039722052584999,-0.16603202387911525,0.33362262376350793,-0.3277279570489437,0.31918640536365683,-0.46986861914574685,0.1438176212978717,-0.4776900744262905,0.09574220548710195,-0.5375033882087071,0.09739752913859488,-0.7584239849253288,0.08860492343464758,-0.8845657704378382,0.06604598493186027,-1.0,-0.042070938476661365,-0.48970147840200645,0.06632724707634328,-0.5504002168453572,0.1424125352292062,-0.4252928555333122,0.14570889490511382,-0.3540482154345561,-0.1524122413123063,-0.42698042840021033,-0.04352746000280854,-0.4736119774402451,0.029923597934743917,-0.36414507738178825,0.02565159743835093,-0.3019318504681443,-0.24742169563925293,-0.35241860951180404,-0.13088731879206686,-0.40977730896217945,-0.06606680404560283,-0.3389090457824558,-0.07394459339862643,-0.2874833855307976,1-one
0.0,0.0,0.12546762484632049,-0.12287556349159885,0.19316613976543137,-0.29801485080889095,0.17272139609312492,-0.4354938723337822,0.08335553148722752,-0.4844908085006733,0.1005149483831938,-0.5294447534297367,0.11305202661826981,-0.7517085260425814,0.11641077805749078,-0.8871708086958219,0.11422877271041898,-1.0,0.013716751556310131,-0.4886950412739301,0.03445543781589681,-0.6003878578537556,0.06053070663310111,-0.4619491930605156,0.0656248170481822,-0.3468842085748297,-0.06731748726655348,-0.4242557520051519,-0.041030970083718754,-0.5165722635286771,0.0028589270729660636,-0.37695221786390337,0.01624709716449076,-0.2622663095447183,-0.14584309076361648,-0.3439828366801319,-0.11129715278184338,-0.4271705403664891,-0.06428341432000469,-0.32786453759537887,-0.04586919188962395,-0.23214170716000235,1-one
0.0,0.0,0.2531802789865968,-0.13269756557867193,0.3882801203327008,-0.3121294763269261,0.4819898447680508,-0.452052303938004,0.5606280251680152,-0.5746151462046923,0.2696897319705459,-0.50190534457391,0.24723231331667295,-0.7344202911074319,0.2609834698079447,-0.8792131135452635,0.2710601237200824,-1.0,0.16589160148261317,-0.49067951567355317,0.3034679183848411,-0.6135741830822178,0.36243877653304946,-0.4756950757379365,0.3475651754122179,-0.3665388909435932,0.05268738039028628,-0.4636998272896223,0.2171410729243358,-0.541526879564756,0.25472142242377527,-0.3962794105955916,0.21356266137589913,-0.2965839292935927,-0.0660014033438296,-0.42220555415374794,0.0997604637256359,-0.49805893813650226,0.17654111463291267,-0.39933289320415194,0.16868930221090023,-0.31486818591886184,1-one
0.0,0.0,-0.18061211896828336,0.26572340076735906,-0.21184709551096792,0.5674478403981573,-0.13692367485047918,0.8311773233057224,-0.05122112503016204,1.0,0.016546294812498044,0.4469894142762677,0.12180950117977311,0.5836966592435822,0.19422694008668248,0.6697464178551891,0.2657261637020378,0.7850639435182474,0.20594915095017324,0.3749578652461498,0.345272895058215,0.526029607608017,0.41598652424659377,0.6459962313570983,0.48016581291985094,0.7787644524508152,0.3383904247735775,0.35035945780169864,0.4845312497121943,0.5484425337216178,0.5618446088697571,0.689267472338419,0.6313582034293546,0.8273184245378071,0.41624347717171273,0.35610820388984366,0.5660590052329982,0.5437280461815321,0.6554813861090696,0.6684653371424992,0.7368304718539844,0.7820983936297778,1-one
0.0,0.0,0.2465874004049056,-0.10273376979998988,0.3891534477727762,-0.2650117390941988,0.39254782175585456,-0.4071661126380624,0.3067772815811155,-0.5256745321507896,0.2878082446008537,-0.527664318967831,0.3414338453485268,-0.743761935525795,0.37725810832727763,-0.8749388204455906,0.3914917262921689,-1.0,0.11624358345953258,-0.5224322632754008,0.15974132411366374,-0.666378596993287,0.21776015238591712,-0.517442135706917,0.21864380205887313,-0.4108771172535974,-0.04984331373847534,-0.4716701986852718,0.026406706737212234,-0.5311431157858281,0.1140201487965966,-0.37163651955432664,0.12803397938102762,-0.28331907385450006,-0.2033362680318805,-0.3929971168431836,-0.10172303585954416,-0.4100735702704897,-0.0158439520399095,-0.2990634825517441,0.0069880146575321996,-0.23411478157436527,1-one
0.0,0.0,-0.1634186661252503,-0.009884829593181339,-0.3540231017584089,-0.2072037238298838,-0.4223988128650082,-0.42639524190562633,-0.4482613966153515,-0.6014055925125302,-0.5255849088151342,-0.540792836583822,-0.6671080603360763,-0.6694906904252905,-0.5884175713495201,-0.444409278920989,-0.489490650615264,-0.2710674660519999,-0.4312814250397105,-0.623712643266333,-0.5802311370141684,-0.7745518386260763,-0.48209892393498227,-0.4967286110679836,-0.3651763783226443,-0.31808061928477305,-0.2815499436688124,-0.6511387658095568,-0.411368449757756,-0.8040913759539478,-0.357486076443213,-0.5429828856695847,-0.25780724383243164,-0.36666975194372453,-0.11413683900427161,-0.6330993499022664,-0.08822200459407706,-0.8956952423037267,-0.030882130473381026,-0.9444187338022955,0.04054402391786395,-1.0,1-one
0.0,0.0,-0.4071801991068242,-0.09534976420656012,-0.7186010720343697,-0.27746588737496763,-0.6289969876684691,-0.42074750321829374,-0.3434929901975734,-0.4531722690248731,-0.40326885005221,-0.5253507478425512,-0.46030169705128265,-0.7571832273311636,-0.4988713958224249,-0.8910185013768757,-0.48947187337984627,-1.0,-0.05952071584646172,-0.5004989053291165,-0.149261392459163,-0.597625442582504,-0.24322611987387124,-0.4262047500598128,-0.2884287037868268,-0.2942841299138309,0.24855536517593554,-0.4555158139888501,0.11054350398630297,-0.5088546568291613,-0.04267863409471341,-0.3420830403544182,-0.11573529797083197,-0.2235671451833837,0.5341774848728382,-0.3899339245744486,0.3926498767018728,-0.45446774769264336,0.21299241397587815,-0.33569155408902634,0.11984423329440311,-0.23707324050501333,1-one
0.0,0.0,-0.10782650483350509,-0.17626210068378065,-0.1456958707500605,-0.35148626262523713,-0.05988503821624795,-0.4838594941613831,0.055024628624705786,-0.5623776817788788,-0.06573566911853043,-0.5377037085920142,-0.07839263324077506,-0.7604117912819237,-0.09045329867897167,-0.8940744087353357,-0.07430382467058898,-1.0,0.06629609512351539,-0.4982894485252437,0.15485423339915633,-0.6425037099457003,0.08629206790765831,-0.5538626584024137,0.042831978801277204,-0.46595293572191226,0.17884019567531165,-0.4317808246993548,0.15840427494039552,-0.4835921411759132,0.07432683733262942,-0.3894855823980209,0.060023791031491816,-0.32327375422815363,0.2631450525314774,-0.3481619482248946,0.20987073990784783,-0.38587597867267703,0.14054035760999967,-0.32557840464720406,0.1291233698659343,-0.28050404498298587,1-one
0.0,0.0,-0.3273093996653799,0.13728276760926394,-0.4677647254296981,0.3379240887662569,-0.47429710370431405,0.5318260220587785,-0.4773096379987893,0.6638967784813531,-0.2000420828705693,0.5259385058946662,-0.20587920854241415,0.781463925514681,-0.22154656592199962,0.9055287222401162,-0.24095031020795613,1.0,-0.0021620244993125785,0.5308168503082332,-0.010151641334095093,0.7835598976119673,-0.06761178347614044,0.9062444034208335,-0.11241982634346841,0.9883788629589706,0.13037858921602608,0.5084877336603721,0.10078302739268016,0.7428995370203285,0.03652629736791392,0.8533800103640985,-0.014544466545139327,0.9287866582319338,0.19687088662071145,0.47161483141997,0.15769704555096214,0.6543280325713247,0.09682396898669486,0.739624835975543,0.03948367450193425,0.7909815999798439,1-one
0.0,0.0,0.18202447471834687,-0.11397380323101962,0.23731107248701597,-0.2940519405413365,0.08284290950627607,-0.43209722509158993,-0.07308320965616304,-0.5259744173013011,0.18120012406726096,-0.5416755972856324,0.18182414626815005,-0.7452284693450476,0.15687118290908977,-0.8778543809362508,0.12857916632034602,-1.0,-0.0006824436532463806,-0.5118342142932045,-0.09679319672051086,-0.5937503052382664,-0.06182887895867539,-0.4215113316423671,-0.010044343172402811,-0.32156125710433425,-0.16030090918154863,-0.45079761868999935,-0.25995297902411846,-0.5122606724659327,-0.17960496040518317,-0.35864137134499635,-0.10886330836077329,-0.2932358831563581,-0.29399775786943416,-0.3686028740037253,-0.37202983585414834,-0.42510028862409,-0.2964730213603205,-0.32104007140317825,-0.2267629594722829,-0.2685094181094339,1-one
0.0,0.0,0.13294790247853797,-0.1679590317873195,0.17576527941687112,-0.3681009583619122,0.11954725365499544,-0.5147017854374525,0.02530766489310887,-0.5943336916297645,0.09139190440750375,-0.5454439624572461,0.07475943703030799,-0.7563753977919864,0.06070378648202292,-0.8914293167330917,0.04009468636286409,-1.0,-0.01891782273994372,-0.5065274211180565,-0.06235730830330527,-0.6368896399321087,-0.0009833606679759074,-0.5134066553895773,0.043077375439551924,-0.3945627420145565,-0.12004150823156971,-0.44557135886257376,-0.1494530878611877,-0.5584782107526685,-0.06959636448300342,-0.44094515890799485,-0.0247968207532005,-0.3345989072626248,-0.21948707358386624,-0.36562796931731656,-0.2243824249021931,-0.47354021853603395,-0.15764718804041217,-0.3922856814334756,-0.11824411485240723,-0.3052585483445618,1-one
0.0,0.0,0.28303330557103723,-0.09359938088307304,0.45937528549807544,-0.2709405134397388,0.33615202008166273,-0.4287814930056899,0.14507930622940488,-0.5236275186066195,0.3833456676558294,-0.5045169723016716,0.46033190042503863,-0.7350336168696795,0.49144919668998666,-0.8769703294690087,0.49303807656109744,-1.0,0.12913238071437239,-0.4963376488154942,0.08601063055860221,-0.6291084532566237,0.10178752610872346,-0.44079839400837123,0.1175684095684695,-0.3207850333026707,-0.10008033825207746,-0.4558760760709471,-0.15236267935321424,-0.5712276912710217,-0.06877645615498805,-0.3908610646123534,-0.029092404941527577,-0.28167403261771706,-0.32492629617938923,-0.39165187917552263,-0.37305396052597867,-0.529856875132024,-0.27354063051509775,-0.42024301596178953,-0.20104055438227764,-0.32991275420506944,1-one
0.0,0.0,-0.004344251600143249,-0.12518932235782532,0.0004370426568703542,-0.26741894583883435,0.019572927626608522,-0.3333546831182954,0.02673892015563795,-0.3368581630010474,0.013082725194953942,-0.5589906456214632,0.018278059863739458,-0.7659495782855633,0.025763704281550653,-0.8940954823194036,0.029908470894029846,-1.0,0.07660183867256423,-0.51524315157726,0.12127219865373412,-0.5319499201465163,0.099569976993789,-0.416776687462547,0.07388162489445738,-0.36049733233445425,0.1293590741675666,-0.4276821311818038,0.1584842789569513,-0.40609174802388903,0.1245440697237708,-0.31987913509972066,0.0976358054533564,-0.29234207669821016,0.1642221493377138,-0.32703838559139364,0.1843197661068264,-0.28959886067500484,0.14759112954110917,-0.22647257002101534,0.11576435072395601,-0.2004147939335941,1-one
0.0,0.0,0.22628168888593286,-0.060872025936525284,0.3592183026434098,-0.22714381356522437,0.3047968391271584,-0.3766819745039489,0.19951974510223455,-0.49243162454031,0.26121907190458654,-0.5061214616966287,0.282940660849312,-0.7179267972068164,0.29475314935902225,-0.8755189846254432,0.29488020921896146,-1.0,0.06006825467439107,-0.49942242666136255,0.03783748510576086,-0.6630149767496143,0.05210081713607703,-0.514691884545568,0.07856440554495503,-0.3662103596766593,-0.117334917869134,-0.4453341423333963,-0.12800386763939095,-0.5824668687493608,-0.07786290962687069,-0.439140523185444,-0.03611668675571942,-0.31774816045558335,-0.2781299549423776,-0.3537550423940713,-0.2639651335195205,-0.442103684610447,-0.19686435089352886,-0.33194090367482215,-0.14352305305078566,-0.23543376353814965,1-one
0.0,0.0,-0.14709053002695052,-0.18056454847986622,-0.21116101948686655,-0.35857246978659935,-0.1671310970614325,-0.5059195100315835,-0.07703838048262342,-0.5949522857094428,-0.10612856020927618,-0.5444016927414388,-0.11446966229921296,-0.7647309750213288,-0.12688893785559718,-0.8973134227164093,-0.11712629455735038,-1.0,0.013602951562508828,-0.5121972303676459,0.048338051087343424,-0.7146431174466499,-0.02967382522275144,-0.6370222214688882,-0.08071766361001406,-0.5430728116118899,0.13643518596990808,-0.4548745416433604,0.11342836641411146,-0.5595064155804532,0.03776463209993729,-0.439097468232848,0.004627918933731093,-0.34485143312371813,0.24885163652389106,-0.3768474103202988,0.21839811063839404,-0.4610392618833726,0.1525026696272692,-0.4019537716607059,0.12021458718239911,-0.3471532450802583,1-one
